,returns,standard_deviation,sharpe_ratio,BAJAJ-AUTO.NS,BAJAJFINSV.NS,INFRATEL.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ITC.NS,IOC.NS,INFY.NS,MARUTI.NS
84,0.240335517002649,0.12199767002728314,1.9700008774667679,0.1435406984899185,0.14251936947065658,0.051490623910786015,0.10801913585947137,0.004599053708409447,0.1233574430602233,0.13906340486708785,0.1448026160772032,0.14260765455624358
85,0.2294234698105223,0.12294025031733194,1.8661379753037521,0.05940978023784629,0.0870433977084926,0.14638876801536285,0.15022168228000873,0.15955057443387727,0.16488560516086972,0.1324851699225302,0.07292887779414421,0.027086144446868105
86,0.2346991425505767,0.12111950647354693,1.9377485046294842,0.18672704193129047,0.09053360914321942,0.06818817516347297,0.0015827448447837508,0.10526200679001922,0.06734440934764299,0.18568181359849462,0.24976610099098567,0.044914098190090936
87,0.21683162749914958,0.12883008248316935,1.6830822686733664,0.2177749331355646,0.12453923580540617,0.022511602139189478,0.16379803354180358,0.001776159444254618,0.1992074366591967,0.1366516748075029,0.0531896321146482,0.08055129235243369
88,0.2623885279838747,0.12260512584830384,2.140110588104785,0.197682020479807,0.18256688176749597,0.11000955621374767,0.020494167258465965,0.19592322110317736,0.18446736332120373,0.003924312908434942,0.09477079123377637,0.01016168571389095
89,0.17991491388931405,0.12504391874276943,1.4388137839747404,0.13772438541352605,0.020491871712327085,0.1959661340222886,0.1505989243370896,0.04203631477854891,0.09453419567198691,0.10366537039015279,0.10089571538847253,0.15408708828560747
90,0.24590858410879549,0.12129107025643739,2.0274252967583504,0.08919577399798748,0.16366169761220492,0.147990242774184,0.04368816361167746,0.1104601336839776,0.15263393215117224,0.09187361967526866,0.1369356150410894,0.06356082145243833
91,0.21542139588077328,0.11883571389602869,1.8127664556233405,0.18963129785527713,0.034403086790446034,0.028172108957498856,0.010845571845874855,0.10923554537543534,0.20446498819852865,0.18459182551586692,0.20239521681139835,0.036260358649673786
92,0.22518235186099528,0.11682130267361222,1.9275795313645292,0.1304596082698831,0.039005016242012996,0.13158699693819081,0.1070266410632621,0.1390430363497492,0.13009757104629904,0.1063563314220424,0.07890201987995864,0.13752277878860183
93,0.23449878693604126,0.13048304951217796,1.7971590012092378,0.03235310301780559,0.1472786571088754,0.1771458412952688,0.17003698510961607,0.04785210781272454,0.1606802473723868,0.0781159041289439,0.02243525392850636,0.1641019002258726
94,0.23187865876385613,0.11302503323012823,2.0515690386193666,0.08915759691862016,0.08474954151730069,0.07046595316255787,0.10493653733503723,0.07606848952563752,0.13325232076944554,0.094860866940624,0.2526980163255669,0.0938106775052101
95,0.26980416618630715,0.12657096906191112,2.1316433632923735,0.1482992625983392,0.15247357726342178,0.03189191937974963,0.0468906178517519,0.14684762331884907,0.1168014690839422,0.21427456044124546,0.1347769232703544,0.007744046792346214
96,0.32423790890944304,0.12771279982662823,2.5388051107610217,0.19945081514381965,0.16275413757843893,0.0014231916226993518,0.03193621695748248,0.20886240401419065,0.07144933907431247,0.12473610738757317,0.011990487200144813,0.18739730102133853
97,0.22827099328496944,0.12282092734475748,1.8585675765516276,0.17895884484457175,0.11020520078656507,0.18779108036189224,0.008153749046252249,0.06849822677670346,0.045497761550063076,0.04372570636234953,0.15435416527062346,0.20281526500097916
98,0.20063722362567052,0.11495211544656789,1.7453982716736591,0.17816902479497046,0.02381617685059846,0.043194119227314094,0.1436859207877554,0.0945055492927611,0.2187008080997241,0.09809908502648335,0.1539113443160584,0.04591797160433471
99,0.25329883230592964,0.12119196687203959,2.090062888189404,0.01373085551457964,0.07919259972964282,0.14735410599369927,0.10016149838591762,0.185285798924922,0.0680420458202537,0.17029207194252854,0.1674978063234021,0.06844321736505424
100,0.3578975919261103,0.13297692833740113,2.6914262225851697,0.05374768004120765,0.21737199844542804,0.029136371749009314,0.0899334357987169,0.23311137948011054,0.04569339217167326,0.13167377114051113,0.007894763207706554,0.1914372079656366
101,0.22656448230842297,0.1108499275731637,2.0438848023503198,0.13788858845769908,0.034043226261101595,0.03595486988420567,0.16049854686358014,0.12416219364337662,0.1514282000684559,0.08439039494520123,0.19462870959050615,0.07700527028587371
102,0.23909511446832396,0.1325705934762027,1.8035305432289788,0.06471891224968915,0.1740815969584208,0.22804504857757785,0.1031019837784913,0.10770749699250178,0.1472125084845434,0.021863931045479512,0.035408463941742574,0.11786005797155362
103,0.2576449954672352,0.12358979700860828,2.0846785228499862,0.15789209525709097,0.16954108669930998,0.05259793965362985,0.1770389362086363,0.012727040438315086,0.06992299124611277,0.033583950582548226,0.1324821460969252,0.19421381381743158
104,0.25777334885810077,0.12627671205576846,2.041337192437023,0.03022767158068114,0.1285863209712217,0.09515234878989243,0.11701543597471768,0.08784436535511354,0.10229226121488427,0.2116315104899771,0.11821257088701587,0.1090375147364961
105,0.2875738122737735,0.12753752792414477,2.254817205213615,0.04069378710288561,0.12055852901261777,0.08261908913401894,0.10852567226453293,0.12904543551347009,0.11904003916937142,0.16029681994834535,0.005326628398061736,0.23389399945669614
106,0.2248577196198773,0.11760652613783758,1.9119493365218427,0.06227628365516412,0.07318941532484817,0.08781754576435807,0.19532654679150274,0.014842176978637519,0.1803877426430741,0.036625748336418004,0.12283116919909494,0.22670337130690235
107,0.2510021724761408,0.11634227934449551,2.1574458906113607,0.044430359936204186,0.1109287135116759,0.14661995201709405,0.0621903615364837,0.14716721668226565,0.17707294491100622,0.05913805337119518,0.12488534667916586,0.12756705135490926
108,0.24724424488851723,0.14073197438039756,1.7568448533253556,0.08580899684252333,0.2649783686431461,0.2167763063221403,0.03379878146363878,0.04887165468052376,0.0643456315044113,0.11316738447322287,0.145906816068263,0.026346060002130578
109,0.23721240473065328,0.1287959550600925,1.841769057265632,0.012832520569187001,0.1505879110751102,0.16906509219105725,0.23414947507636485,0.02138403311016991,0.0010533666996680948,0.08594836417099942,0.17934650210073466,0.14563273500670867
110,0.24636643201127512,0.11648646568907654,2.1149790282836096,0.13251994883760823,0.017824410118349357,0.052153174889489874,0.1862929344450545,0.18923783229529131,0.17143360164182195,0.06344849891225604,0.039265223601386685,0.147824375258742
111,0.23908666817694205,0.11587986550627909,2.063228733761232,0.023213608778388017,0.06112940646600893,0.08634753380077108,0.156689566789703,0.14537380062911595,0.11721656129768818,0.1462821031708548,0.2215002909202648,0.042247128147205125
112,0.21595260302084837,0.12113565556320709,1.7827335974432976,0.1345330827596515,0.1169518989487047,0.19239434769133607,0.024441838968872455,0.12081251717873354,0.11207430873165372,0.0352611808134579,0.22518864810084477,0.03834217680674535
113,0.2308976108717761,0.13155985056976202,1.755076566838592,0.09284509224115502,0.2232744020499999,0.1407283149624563,0.2066523375561802,0.03744379568918664,0.16764842731022184,0.03885190504551371,0.08475428642709183,0.0078014387181945186
114,0.22408772412485423,0.11792345854755143,1.9002811390109724,0.04558378917518439,0.04802644841607796,0.1511115231015165,0.21424452780051306,0.07750613423717564,0.028531491122015678,0.04437427982982724,0.2048463721143463,0.18577543420334316
115,0.2232730822525831,0.12861933467732986,1.7359216078415673,0.238080981506942,0.039544435706330275,0.03888668744594705,0.17988366271867795,0.08943785724034753,0.0018900690614272256,0.2170726873424085,0.10925237993935473,0.08595123903856475
116,0.28116458954084794,0.11954303533814122,2.3519947334910944,0.24254461210109143,0.13894819575767484,0.08632073762308763,0.022418609145886913,0.22786105614844904,0.07265496813539109,0.04262463974240212,0.0686576794155152,0.0979695019305019
117,0.2558701899774376,0.1175841738868234,2.176059766544064,0.0897449191983864,0.15096712454189193,0.1044902719782074,0.12949047015309822,0.10870902880607,0.14404540728904383,0.05649481208943469,0.10909272091400517,0.1069652450298624
118,0.21100478180094007,0.12545372782984845,1.6819331354355893,0.1637543493372379,0.06817134995493282,0.09530979164570867,0.14058135572865832,0.07889461642517015,0.1726453625515729,0.1702066545352942,0.03456063482240727,0.07587588499901783
119,0.24521954043350822,0.13201404935419514,1.8575260862999627,0.06766221848565702,0.16617878214794315,0.19200411757006908,0.03555715682304039,0.022050719186643603,0.020734012650626518,0.14780037096357007,0.15598938784118213,0.19202323433126794
120,0.26411585986136044,0.12989046530622206,2.0333737294627174,0.05808570834467026,0.1381708394737254,0.11834127559902316,0.20272426051945505,0.14550398946263127,0.008155401235268728,0.1821588649065622,0.09090563053304489,0.05595402992561913
121,0.24647657230068992,0.12128145595936903,2.0322692397695405,0.19273937963325968,0.11250839958424841,0.024689040347051796,0.12745430355954981,0.07141394372669,0.13009020973483582,0.1373116612721468,0.08316680487715943,0.12062625726505823
122,0.26471729866060634,0.13281457867758226,1.9931343478732724,0.12062432110233934,0.1866004782139031,0.20050526045690167,0.08266125888430882,0.16588513875209873,0.04258914821693995,0.0760692618713373,0.03733800435300125,0.08772712814916972
123,0.24810763713627906,0.12433505987705204,1.9954760739377837,0.044733762531321525,0.15227845882475036,0.18460443022008544,0.10663228523426574,0.1611686139468662,0.17955138447933708,0.027578235025831933,0.07670097446546434,0.06675185527207732
124,0.24706576399958452,0.11607358520029712,2.1285270337195725,0.13312477549366067,0.10198302687039768,0.12877571265543003,0.04014255993843979,0.16297278631612147,0.07703693421917635,0.11124427209425135,0.17460524046232284,0.07011469195019977
125,0.22821345872099807,0.12264633929502945,1.8607441529259487,0.08161684573161458,0.12650611869044373,0.2093705059449044,0.035831716564095124,0.11377122601040024,0.12580694831021613,0.057955194029327285,0.14915261648839273,0.09998882823060574
126,0.27835998608590296,0.12908236299691134,2.1564525131335217,0.163802035331825,0.19623444123105935,0.014413051691246535,0.04937060967448925,0.11384198680182397,0.14562114103490262,0.18343268102544363,0.10440201516816153,0.028882038041048105
127,0.2512098215083702,0.12946234437134993,1.9404084077745392,0.23913209649245543,0.18692757105911428,0.021012114000721317,0.007030159541506086,0.05500773964084015,0.15599215039677183,0.17532159119301735,0.12323301359260319,0.03634356408297039
128,0.1817897082182358,0.12499747830569989,1.4543470050943115,0.011880238468882412,0.07772911019993921,0.21785703556157004,0.1104990356634823,0.005535345958630819,0.21374562137192415,0.02707662615325344,0.2071966571645736,0.1284803294577441
129,0.1974783093993939,0.12912632706279228,1.5293419544363174,0.11412354191595504,0.029948575498322375,0.19362285570962223,0.10374984855443967,0.08083378365304072,0.1160625904822921,0.16730402872450273,0.0466637471629654,0.14769102829885974
130,0.21798631327287177,0.13120743600965493,1.6613868840240975,0.1581928368630596,0.14258567315896162,0.14940660703068442,0.16325732797959244,0.0919733217313091,0.1410524222283523,0.12175759224856587,0.016460726184149482,0.015313492575325213
131,0.2360231886041584,0.11992555708478866,1.9680808189807906,0.20884086211080213,0.11425091440590043,0.1394184239668904,0.10438233578744957,0.20181302573264598,0.11760630662184873,0.012020329377787568,0.09219304803864863,0.009474753958026503
132,0.24781753288264927,0.11576922483473986,2.140616672836912,0.18572379142282436,0.04910559355780897,0.0654746475478386,0.02823026810702349,0.1136866490878407,0.04616913788493111,0.15601712470802698,0.1686964247769122,0.18689636290679357
133,0.21531336873228132,0.12390954321327177,1.7376657450966975,0.2334849513613857,0.012901712800245387,0.1544990857022577,0.031309657763574625,0.21955857678630766,0.09333707268201545,0.14779599728828996,0.05797986307607539,0.0491330825398482
134,0.23675337547593026,0.1303324340283258,1.816534596633678,0.13267674920977443,0.16587061180900403,0.16403342062138523,0.06015166422220143,0.03869233120510005,0.01400623154306784,0.1517288731546233,0.16100089010184354,0.11183922813300015
