,returns,standard_deviation,sharpe_ratio,TATASTEEL.NS,ZEEL.NS,YESBANK.NS,WIPRO.NS,PNB.NS,ULTRACEMCO.NS,TECHM.NS,TCS.NS,ONGC.NS,SAIL.NS
146,0.14894940818808924,0.21926122805422682,0.6793239712734422,0.0825927628180129,0.1271020412689959,7.870799577876576e-05,0.02304618248758839,0.21045730151152467,0.2368003265394773,0.0923523491374925,0.006825780825379611,0.045212007886073595,0.17553253952967635
147,0.182911841456822,0.14853153425764365,1.2314680675117922,0.038523214824149804,0.10991451316957622,0.034680695197064314,0.1610378654719824,0.09257023811947776,0.17431653485620074,0.03321799344376319,0.16469407415379056,0.06297725552626117,0.12806761523773375
148,0.18255857007619392,0.1741533967891605,1.0482630453496649,0.008119662230844739,0.14858428220608016,0.15445798897143517,0.16080255847240554,0.17632315116746208,0.043891680646578994,0.07114857622970877,0.07252770316430644,0.04054980566414345,0.12359459124703483
149,0.1801105088957242,0.12445008601107437,1.4472509796393134,0.1052526719666035,0.15110424435994751,0.1542718063232044,0.1481513030388833,0.03274714895931114,0.1382378630515981,0.04898739570374081,0.06021839916906123,0.16077408173167496,0.0002550856959750273
150,0.214907566021307,0.16006481006335804,1.3426284386695657,0.10135870191578328,0.11007038179320194,0.1606899942542871,0.08421067280450578,0.08474938844326185,0.14425174546393663,0.08771916499358351,0.044772947949720664,0.05243973929692864,0.1297372630847905
151,0.2327156744165589,0.1488285103922578,1.5636498262544256,0.11382368318162596,0.18028595102860084,0.13719045989980108,0.13543090919065515,0.07108595855191427,0.05565396375812901,0.033157391914331744,0.13383082797940676,0.02122893237368988,0.1183119221218454
152,0.19777911493691874,0.16733904794532087,1.181906538643296,0.11169987852237143,0.14321479042643143,0.09249070844304952,0.053184567770573905,0.16084824235577355,0.04682591245854406,0.1861163822687938,0.0645434534230895,0.07399981454942085,0.06707624978195201
153,0.17723208744682534,0.15104897008367185,1.1733419125509406,0.10608764551844212,0.08032168233366258,0.07520291944671866,0.13736850219979652,0.12776750479197094,0.08694717275134692,0.056709552817154195,0.13290575996030105,0.12484705753400033,0.0718422026466067
154,0.14681597573425706,0.24032222992547808,0.6109130053419672,0.009161638622855416,0.025371472217287597,0.006715752874886087,0.08397983927583923,0.23701667690434516,0.057970854107414496,0.006343172967225713,0.11438748938052672,0.16203481632618424,0.2970182873234353
155,0.21328709840335863,0.15461369556365395,1.3794838654221873,0.07173961527820252,0.0073230576302251256,0.17291602329423922,0.1497708997252261,0.0881510904668282,0.08794592300255633,0.01728717625714049,0.15973177537013603,0.10224582583371203,0.14288861314173398
156,0.1835046953879873,0.18431618258233023,0.9955973090209783,0.06415950374124277,0.19366700808901535,0.0796636892987523,0.0733830469997957,0.1329759553495966,0.21142388829328243,0.03833280283553884,0.03623729929437696,0.005674001816869794,0.16448280428152928
157,0.224646408196165,0.175377532957317,1.2809303700881625,0.0959993651047503,0.03403490352470688,0.16595788145553567,0.03341246429207149,0.11811210482679087,0.05063644014253229,0.11465822205785957,0.0968058014257458,0.1172450262552901,0.17313779091471704
158,0.25713679213678153,0.14385987431112743,1.7874114889094703,0.15760851600141565,0.08545427401843045,0.1612443971896244,0.03624524892078325,0.07850731922183746,0.03431950008756513,0.11214433350405396,0.21163078781489952,0.059190261252860615,0.0636553619885296
